Product URL,Href Link,Product Name,Product Price,Product Rating,Product Review,Description,Manufacturer,Product Description,ASIN
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_84?keywords=bags&qid=1692685655&sprefix=ba%2Caps%2C283&sr=8-84,/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_84?keywords=bags&qid=1692685655&sprefix=ba%2Caps%2C283&sr=8-84,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),512,4.0 out of 5 stars,6454,Warranty - 6 Month Warranty Against Manufacturing Defects. 10 Days No Questions Asked Return Policy,"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BSH4H4DB
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_85_sspa?keywords=bags&qid=1692685655&sprefix=ba%2Caps%2C283&sr=8-85-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo2NTM5NjUxNDkzOTE2NTk4OjE2OTI2ODU2NTU6c3BfYnRmOjIwMTA4NDc1MDc0Njk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BRMWDNZ7%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1692685655%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty,"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BRMWDNZ7
https://www.amazon.in/Phil-Backpack-Separate-Compartment-Multipurpose/dp/B0CFJMGZJK/ref=sr_1_86_sspa?keywords=bags&qid=1692685655&sprefix=ba%2Caps%2C283&sr=8-86-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo2NTM5NjUxNDkzOTE2NTk4OjE2OTI2ODU2NTU6c3BfYnRmOjMwMDAzNjc3NDk4OTIzMjo6MDo6&url=%2FPhil-Backpack-Separate-Compartment-Multipurpose%2Fdp%2FB0CFJMGZJK%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dbags%26qid%3D1692685655%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"m Phil Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Delivery Sun 27 Aug ,78,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,"Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like hp , dell , asus etc It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack , bags , bagpack etc Capacity: 30 Litres, Weight: 0.45kg; Dimensions: H 43cm x B 30cm x W 18cm ; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and double dotted waterproof polyester. || Closure Type Zipper || Heavy Quality || One Side Water Bottle Mesh Pocket || Two Main Compartment And One Extra Compartment Offers Space.",‎B0CFJMGZJK
https://www.amazon.in/Medium-Backpack-LIGHTWEIGHT-BACKPACK-COLLEGE/dp/B09YM64X3T/ref=sr_1_81_sspa?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-81-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTo1MzY1Nzc4MTc0MTMxNTk4OjE2OTI2ODU3NjA6c3BfYXRmX25leHQ6MjAxMjk1ODY4NjQzOTg6OjA6Og&url=%2FMedium-Backpack-LIGHTWEIGHT-BACKPACK-COLLEGE%2Fdp%2FB09YM64X3T%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dbags%26qid%3D1692685760%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Medium 35L Backpack Laptop Backpack UNISEX LIGHTWEIGHT BACKPACK FOR COLLEGE & OFFICE,499,4.4 out of 5 stars,7,WATERPROOF,"‎Bluecraft Hyderabad Telangana 8008355628, Bluecraft Hyderabad Telangana 8008355628","This School Backpack Is For The Trendy School & College-Goers. Made From Polyester, This Backpack Is High On Durability. Its Padded, Adjustable Straps Provide Ample Comfort While Carrying It On Your Shoulders. A Zippered Compartment At The Front Lets You Store Stationery Items with bottle pocket.",‎B09YM64X3T
https://www.amazon.in/Laxella-Waterproof-Lightweight-Backpack-Students/dp/B09CKSQT56/ref=sr_1_82_sspa?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-82-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTo1MzY1Nzc4MTc0MTMxNTk4OjE2OTI2ODU3NjA6c3BfYXRmX25leHQ6MzAwMDM1NzE2Nzk0MjMyOjowOjo&url=%2FLaxella-Waterproof-Lightweight-Backpack-Students%2Fdp%2FB09CKSQT56%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dbags%26qid%3D1692685760%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,LAXELLA Waterproof Lightweight Laptop Bag/Backpack for Boys and Girls/Office/School/College Teens & Students.(Packof 1),499,3.3 out of 5 stars,58,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,"Light weight and spacious casual backpack with 3 compartments and 1 front easy-access pocket. The back compartment is fully padded for cushioning. The middle compartment has organiser for pens, visiting cards, etc along with space for carrying papers, files, books, etc. It is spacious enough to keep all your stuff. It has provision for holding bottles on both sides and has adjustable padded shoulder straps for your comfort. The logo of the bag is Reflective so it will glow when light hits it which is a very important safety feature, specially when on road. DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office backpack, college bag, student backpack, school bag and is suitable for all, i.e. adults, teens, boys, girls. LAXELLA & STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers. LOTS OF STORAGE SPACE & POCKETS: 3 full sized compartments and 1 easy access pocket. Multiple compartments and Organiser can store lots of stuff, that too in very efficient and organized way.",‎B09CKSQT56
https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_83?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-83,/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_83?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-83,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,630,4.0 out of 5 stars,590,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WN833M7/ref=sr_1_84?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-84,/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WN833M7/ref=sr_1_84?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-84,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,778,4.0 out of 5 stars,13643,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_85?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-85,/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_85?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-85,Gear Casual Backpack,399,3.8 out of 5 stars,2245,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2Q52R/ref=sr_1_86?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-86,/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2Q52R/ref=sr_1_86?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-86,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_87?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-87,/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_87?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-87,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,979,4.4 out of 5 stars,4387,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_88?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-88,/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_88?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-88,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"1,399",4.1 out of 5 stars,501,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Gear-Universe-Resistant-Backpack-Daypack/dp/B0BZWLBDV3/ref=sr_1_89?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-89,/Gear-Universe-Resistant-Backpack-Daypack/dp/B0BZWLBDV3/ref=sr_1_89?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-89,Gear Galaxy Universe 30 L Water Resistant School Bag/Kids Bag/Casual Backpack/Daypack/College Bag for Boys/Girls/Men/Women (Blue),"1,095",3.7 out of 5 stars,31,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_90?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-90,/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_90?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-90,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2 out of 5 stars,1460,Special Features: Bottle Holder; Pattern Name: Solid,‎RIDHI CREATION,No Description,‎B09CKSQT56
https://www.amazon.in/Phil-Multipurpose-Backpack-Compartment-Resistant/dp/B0CFL5CYDS/ref=sr_1_91_sspa?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-91-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,/sspa/click?ie=UTF8&spc=MTo1MzY1Nzc4MTc0MTMxNTk4OjE2OTI2ODU3NjA6c3BfbXRmOjMwMDAzNjc3NDk4ODkzMjo6MDo6&url=%2FPhil-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFL5CYDS%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1692685760%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"m Phil College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish Bags",749,Delivery Sun 27 Aug ,1460,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,"Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like hp , dell , asus etc It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack , bags , bagpack etc Capacity: 30 Litres, Weight: 0.45kg; Dimensions: H 43cm x B 30cm x W 18cm ; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and double dotted waterproof polyester. || Closure Type Zipper || Heavy Quality || One Side Water Bottle Mesh Pocket || Two Main Compartment And One Extra Compartment Offers Space.",‎B0CFL5CYDS
https://www.amazon.in/Phil-Multipurpose-Backpack-Compartment-Resistant/dp/B0CFL3HHF6/ref=sr_1_92_sspa?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-92-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,/sspa/click?ie=UTF8&spc=MTo1MzY1Nzc4MTc0MTMxNTk4OjE2OTI2ODU3NjA6c3BfbXRmOjMwMDAzNjc3NDk4OTEzMjo6MDo6&url=%2FPhil-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFL3HHF6%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1692685760%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"m Phil College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",795,Delivery Sun 27 Aug ,1460,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,"Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like hp , dell , asus etc It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack , bags , bagpack etc Capacity: 30 Litres, Weight: 0.45kg; Dimensions: H 43cm x B 30cm x W 18cm ; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and double dotted waterproof polyester. || Closure Type Zipper || Heavy Quality || One Side Water Bottle Mesh Pocket || Two Main Compartment And One Extra Compartment Offers Space.",‎B0CFL3HHF6
https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_93?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-93,/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_93?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-93,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),478,4.1 out of 5 stars,561,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_94?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-94,/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_94?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-94,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,746,4.0 out of 5 stars,1258,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_95?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-95,/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_95?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-95,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",809,3.8 out of 5 stars,3150,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_96?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-96,/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_96?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-96,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,350,4.0 out of 5 stars,331,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_97?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-97,/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_97?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-97,ADISA Women's Girls Party Sling Bag Crossbody,394,3.9 out of 5 stars,614,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_98?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-98,/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_98?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-98,Gear Campus8 25L Water Resistant School Bag/Backpack/College Bag for Men/Women - Green Grey,674,4.1 out of 5 stars,1244,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_99?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-99,/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_99?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-99,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Tan-Black,969,4.4 out of 5 stars,2514,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT1570-Backpack-Waterproof/dp/B0BYDR7W41/ref=sr_1_100?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-100,/BEAUTY-GIRLS-HOTSHOT1570-Backpack-Waterproof/dp/B0BYDR7W41/ref=sr_1_100?keywords=bags&qid=1692685760&sprefix=ba%2Caps%2C283&sr=8-100,BEAUTY GIRLS BY HOTSHOT1570|School Bag|Tuition Bag|College Backpack|ForGirls&Women|18Inch|25L Waterproof School Bag,689,3.9 out of 5 stars,54,Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid,‎SAMRAT CYCLE MART,No Description,‎B0CFL3HHF6
